instID,instName,year,count_ids,count_names
alb.ny.0008,St. Nicholas,1868,3,1
alb.ny.0008,Angel's Guardian,1869,3,1
alb.ny.0008,Our Lady of Angels,1870,3,1
alb.ny.0029,St. Peter's,1868,3,2
alb.ny.0029,St. Peter's,1869,3,2
alb.ny.0029,St. Mary's,1870,3,1
alb.ny.0053,St. Mary's,1868,3,1
alb.ny.0053,St. Patrick's,1869,3,2
alb.ny.0053,St. Patrick's,1870,3,2
alb.ny.0055,St. Mary's,1868,3,2
alb.ny.0055,St. Mary's,1869,3,2
alb.ny.0055,St. Joseph's,1870,3,1
alb.ny.0057,St. Lawrence,1868,3,2
alb.ny.0057,St. Lawrence,1869,3,2
alb.ny.0057,St. Mary's,1870,3,1
alb.ny.0085,St. —,1868,3,2
alb.ny.0085,St. —,1869,3,2
alb.ny.0085,St. Mary of the Vale,1870,3,1
alb.ny.0086,St. —,1868,3,1
alb.ny.0086,St. Mary's,1869,3,2
alb.ny.0086,St. Mary's,1870,3,2
alb.ny.0094,—,1868,2,1
alb.ny.0094,St. Peter's,1870,2,1
alb.ny.0122,—,1868,3,2
alb.ny.0122,—,1869,3,2
alb.ny.0122,Immaculate Conception,1870,3,1
alb.ny.0125,St. —,1868,3,1
alb.ny.0125,—,1869,3,2
alb.ny.0125,—,1870,3,2
alb.ny.0126,St. Ambrose,1868,3,1
alb.ny.0126,Church of Angel Guardians,1869,3,2
alb.ny.0126,Church of Angel Guardians,1870,3,2
alb.ny.0127,St. —,1868,3,1
alb.ny.0127,—,1869,3,1
alb.ny.0127,St. Joseph's,1870,3,1
alb.ny.0129,St. —,1868,3,1
alb.ny.0129,St. John Baptist,1869,3,2
alb.ny.0129,St. John Baptist,1870,3,2
alb.ny.0131,St. —,1868,3,1
alb.ny.0131,St. Patrick's,1869,3,2
alb.ny.0131,St. Patrick's,1870,3,2
alb.ny.0142,St. Mary's,1868,3,2
alb.ny.0142,St. Mary's,1869,3,2
alb.ny.0142,St. Patrick's,1870,3,1
alb.ny.0223,St. John the Baptist,1869,2,1
alb.ny.0223,St. Peter's,1870,2,1
alb.ny.0224,St. Joseph's Church,1869,2,1
alb.ny.0224,St. John Baptist,1870,2,1
alb.ny.0244,St. Mary's,1869,2,1
alb.ny.0244,"St. Mary's,",1870,2,1
alt.il.0002,St. Mary's of the Immaculate Conception,1864,7,1
alt.il.0002,St. Mary's,1865,7,5
alt.il.0002,St. Mary's,1866,7,5
alt.il.0002,St. Mary's,1867,7,5
alt.il.0002,Immaculate Conception,1868,7,1
alt.il.0002,St. Mary's,1869,7,5
alt.il.0002,St. Mary's,1870,7,5
alt.il.0008,St. Francis' Assisi,1865,6,1
alt.il.0008,St. Francis' of Assisi,1866,6,1
alt.il.0008,St. Francis of Assisium,1867,6,1
alt.il.0008,St. Francis of Assisi,1868,6,3
alt.il.0008,St. Francis of Assisi,1869,6,3
alt.il.0008,St. Francis of Assisi,1870,6,3
alt.il.0009,St. Alexius',1864,7,4
alt.il.0009,St. Alexius',1865,7,4
alt.il.0009,St. Alexius',1866,7,4
alt.il.0009,St. Alexius',1867,7,4
alt.il.0009,St. Alexius,1868,7,3
alt.il.0009,St. Alexius,1869,7,3
alt.il.0009,St. Alexius,1870,7,3
alt.il.0013,St. John's,1865,6,4
alt.il.0013,St. John's,1866,6,4
alt.il.0013,St. John's,1867,6,4
alt.il.0013,St. John's,1868,6,4
alt.il.0013,St. John Baptist,1869,6,2
alt.il.0013,St. John Baptist,1870,6,2
alt.il.0015,St. Boniface's,1869,2,1
alt.il.0015,St. Rose's,1870,2,1
alt.il.0018,Immaculate Conception,1864,7,6
alt.il.0018,Immaculate Conception,1865,7,6
alt.il.0018,Immaculate Conception,1866,7,6
alt.il.0018,Immaculate Conception,1867,7,6
alt.il.0018,Immaculate Conception,1868,7,6
alt.il.0018,Immaculate Conception,1869,7,6
alt.il.0018,St. Mary's,1870,7,1
alt.il.0023,Immaculate Conception,1865,6,4
alt.il.0023,Immaculate Conception,1866,6,4
alt.il.0023,Immaculate Conception,1867,6,4
alt.il.0023,Immaculate Conception,1868,6,4
alt.il.0023,St. Mary's,1869,6,2
alt.il.0023,St. Mary's,1870,6,2
alt.il.0030,Help of Christians,1864,7,6
alt.il.0030,Help of Christians,1865,7,6
alt.il.0030,Help of Christians,1866,7,6
alt.il.0030,Help of Christians,1867,7,6
alt.il.0030,Help of Christians,1868,7,6
alt.il.0030,Help of Christians,1869,7,6
alt.il.0030,St. Mary's of Help,1870,7,1
alt.il.0040,Immaculate Conception,1864,7,6
alt.il.0040,Immaculate Conception,1865,7,6
alt.il.0040,Immaculate Conception,1866,7,6
alt.il.0040,Immaculate Conception,1867,7,6
alt.il.0040,Immaculate Conception,1868,7,6
alt.il.0040,Immaculate Conception,1869,7,6
alt.il.0040,St. Mary's,1870,7,1
alt.il.0049,St. Henry's,1864,7,4
alt.il.0049,St. Henry's,1865,7,4
alt.il.0049,St. Henry's,1866,7,4
alt.il.0049,St. Henry's,1867,7,4
alt.il.0049,SS. Boniface and Henry,1868,7,1
alt.il.0049,St. Boniface's,1869,7,2
alt.il.0049,St. Boniface's,1870,7,2
alt.il.0051,Help of Christians,1864,7,6
alt.il.0051,Help of Christians,1865,7,6
alt.il.0051,Help of Christians,1866,7,6
alt.il.0051,Help of Christians,1867,7,6
alt.il.0051,Help of Christians,1868,7,6
alt.il.0051,Help of Christians,1869,7,6
alt.il.0051,St. Mary's of Help,1870,7,1
alt.il.0058,St. Francis,1864,7,4
alt.il.0058,St. Francis,1865,7,4
alt.il.0058,St. Francis,1866,7,4
alt.il.0058,St. Francis,1867,7,4
alt.il.0058,St. Francis Xavier,1868,7,3
alt.il.0058,St. Francis Xavier,1869,7,3
alt.il.0058,St. Francis Xavier,1870,7,3
alt.il.0065,St. Mary's,1864,7,5
alt.il.0065,St. Mary's,1865,7,5
alt.il.0065,St. Mary's,1866,7,5
alt.il.0065,St. Mary's,1867,7,5
alt.il.0065,St. Mary's,1868,7,5
alt.il.0065,St. Elizabeth's,1869,7,2
alt.il.0065,St. Elizabeth's,1870,7,2
alt.il.0067,St. Patrick's,1864,7,6
alt.il.0067,St. Patrick's,1865,7,6
alt.il.0067,St. Patrick's,1866,7,6
alt.il.0067,St. Patrick's,1867,7,6
alt.il.0067,St. Patrick's,1868,7,6
alt.il.0067,St. Patrick's,1869,7,6
alt.il.0067,St. Mary's,1870,7,1
alt.il.0068,Childhood of Jesus,1864,7,1
alt.il.0068,Holy Childhood of Jesus,1865,7,6
alt.il.0068,Holy Childhood of Jesus,1866,7,6
alt.il.0068,Holy Childhood of Jesus,1867,7,6
alt.il.0068,Holy Childhood of Jesus,1868,7,6
alt.il.0068,Holy Childhood of Jesus,1869,7,6
alt.il.0068,Holy Childhood of Jesus,1870,7,6
alt.il.0069,Imm. Conception,1864,7,1
alt.il.0069,Immaculate Conception,1865,7,6
alt.il.0069,Immaculate Conception,1866,7,6
alt.il.0069,Immaculate Conception,1867,7,6
alt.il.0069,Immaculate Conception,1868,7,6
alt.il.0069,Immaculate Conception,1869,7,6
alt.il.0069,Immaculate Conception,1870,7,6
alt.il.0070,St. James',1864,7,6
alt.il.0070,St. James',1865,7,6
alt.il.0070,St. James',1866,7,6
alt.il.0070,St. James',1867,7,6
alt.il.0070,St. James',1868,7,6
alt.il.0070,St. James',1869,7,6
alt.il.0070,St. James,1870,7,1
alt.il.0073,St. Patrick's,1864,7,5
alt.il.0073,St. Patrick's,1865,7,5
alt.il.0073,St. Patrick's,1866,7,5
alt.il.0073,St. Patrick's,1867,7,5
alt.il.0073,St. Patrick's,1868,7,5
alt.il.0073,St. Mary's,1869,7,2
alt.il.0073,St. Mary's,1870,7,2
alt.il.0078,St. Thomas',1866,5,2
alt.il.0078,St. Thomas',1867,5,2
alt.il.0078,St. Thomas,1868,5,3
alt.il.0078,St. Thomas,1869,5,3
alt.il.0078,St. Thomas,1870,5,3
alt.il.0079,St. Aloysius',1865,6,3
alt.il.0079,St. Aloysius',1866,6,3
alt.il.0079,St. Aloysius',1867,6,3
alt.il.0079,St. Aloysius,1868,6,3
alt.il.0079,St. Aloysius,1869,6,3
alt.il.0079,St. Aloysius,1870,6,3
alt.il.0091,St. Augustin's,1864,7,1
alt.il.0091,St. Augustine's,1865,7,6
alt.il.0091,St. Augustine's,1866,7,6
alt.il.0091,St. Augustine's,1867,7,6
alt.il.0091,St. Augustine's,1868,7,6
alt.il.0091,St. Augustine's,1869,7,6
alt.il.0091,St. Augustine's,1870,7,6
alt.il.0092,St. Philip's,1864,7,2
alt.il.0092,St. Philip's,1865,7,2
alt.il.0092,St. Joseph's,1866,7,5
alt.il.0092,St. Joseph's,1867,7,5
alt.il.0092,St. Joseph's,1868,7,5
alt.il.0092,St. Joseph's,1869,7,5
alt.il.0092,St. Joseph's,1870,7,5
alt.il.0094,St. Lawrence's,1864,7,6
alt.il.0094,St. Lawrence's,1865,7,6
alt.il.0094,St. Lawrence's,1866,7,6
alt.il.0094,St. Lawrence's,1867,7,6
alt.il.0094,St. Lawrence's,1868,7,6
alt.il.0094,St. Lawrence's,1869,7,6
alt.il.0094,St. Peter's,1870,7,1
alt.il.0095,St. Francis Solanus',1864,7,6
alt.il.0095,St. Francis Solanus',1865,7,6
alt.il.0095,St. Francis Solanus',1866,7,6
alt.il.0095,St. Francis Selanus',1867,7,1
alt.il.0095,St. Francis Solanus',1868,7,6
alt.il.0095,St. Francis Solanus',1869,7,6
alt.il.0095,St. Francis Solanus',1870,7,6
alt.il.0096,Immaculate Conception,1868,3,1
alt.il.0096,St. Mary's,1869,3,2
alt.il.0096,St. Mary's,1870,3,2
alt.il.0098,St. Joseph's Chapel,1868,3,1
alt.il.0098,St. Mary's Chapel,1869,3,2
alt.il.0098,St. Mary's Chapel,1870,3,2
alt.il.0100,St. John Baptist's,1864,7,3
alt.il.0100,St. John Baptist's,1865,7,3
alt.il.0100,St. John Baptist's,1866,7,3
alt.il.0100,St. John Baptist,1867,7,4
alt.il.0100,St. John Baptist,1868,7,4
alt.il.0100,St. John Baptist,1869,7,4
alt.il.0100,St. John Baptist,1870,7,4
alt.il.0104,St. Francis Xavier's,1864,7,5
alt.il.0104,St. Francis Xavier's,1865,7,5
alt.il.0104,St. Francis Xavier's,1866,7,5
alt.il.0104,St. Francis Xavier's,1867,7,5
alt.il.0104,St. Francis Xavier's,1868,7,5
alt.il.0104,St. Francis Xavier,1869,7,2
alt.il.0104,St. Francis Xavier,1870,7,2
alt.il.0105,Mt. St. John's,1864,6,4
alt.il.0105,Mt. St. John's,1865,6,4
alt.il.0105,Mt. St. John's,1866,6,4
alt.il.0105,Mt. St. John's,1867,6,4
alt.il.0105,St. John's,1868,6,2
alt.il.0105,St. John's,1869,6,2
alt.il.0121,St. John the Baptist,1864,7,1
alt.il.0121,St. John the Baptist's,1865,7,2
alt.il.0121,St. John the Baptist's,1866,7,2
alt.il.0121,SS. Peter and Paul's,1867,7,4
alt.il.0121,SS. Peter and Paul's,1868,7,4
alt.il.0121,SS. Peter and Paul's,1869,7,4
alt.il.0121,SS. Peter and Paul's,1870,7,4
alt.il.0125,St. William's,1864,7,3
alt.il.0125,St. William's,1865,7,3
alt.il.0125,St. William's,1866,7,3
alt.il.0125,St. Bernards's,1867,7,4
alt.il.0125,St. Bernards's,1868,7,4
alt.il.0125,St. Bernards's,1869,7,4
alt.il.0125,St. Bernards's,1870,7,4
alt.il.0127,SS. Peter and Francis Seraph,1864,7,3
alt.il.0127,SS. Peter and Francis Seraph,1865,7,3
alt.il.0127,SS. Peter and Francis Seraph,1866,7,3
alt.il.0127,SS. Peter and Francis',1867,7,4
alt.il.0127,SS. Peter and Francis',1868,7,4
alt.il.0127,SS. Peter and Francis',1869,7,4
alt.il.0127,SS. Peter and Francis',1870,7,4
alt.il.0134,SS. Peter and Francis Seraph,1864,7,3
alt.il.0134,SS. Peter and Francis Seraph,1865,7,3
alt.il.0134,SS. Peter and Francis Seraph,1866,7,3
alt.il.0134,SS. Peter and Francis,1867,7,4
alt.il.0134,SS. Peter and Francis,1868,7,4
alt.il.0134,SS. Peter and Francis,1869,7,4
alt.il.0134,SS. Peter and Francis,1870,7,4
alt.il.0136,St. Mary's,1869,2,1
alt.il.0136,Nativity of the Blessed Virgin Mary,1870,2,1
alt.il.0222,"Ursuline Convent of the Holy Family, Female Academy, Boarding, and Day School",1864,7,4
alt.il.0222,"Ursuline Convent of the Holy Family, Female Academy, Boarding, and Day School",1865,7,4
alt.il.0222,"Ursuline Convent of the Holy Family, Female Academy, Boarding, and Day School",1866,7,4
alt.il.0222,"Ursuline Convent of the Holy Family, Female Academy, Boarding, and Day School",1867,7,4
alt.il.0222,"Ursuline Convent of the Holy Family, Academy, Boarding, and Day School",1868,7,1
alt.il.0222,Ursuline Convent of the Holy Family,1869,7,2
alt.il.0222,Ursuline Convent of the Holy Family,1870,7,2
alt.il.0224,The Sisters of Loretto,1864,7,1
alt.il.0224,Convent and Academy of the Sisters of Loretto,1865,7,5
alt.il.0224,Convent and Academy of the Sisters of Loretto,1866,7,5
alt.il.0224,Convent and Academy of the Sisters of Loretto,1867,7,5
alt.il.0224,Convent and Academy of the Sisters of Loretto,1868,7,5
alt.il.0224,Convent and Academy of the Sisters of Loretto,1869,7,5
alt.il.0224,St. Joseph's Convent and Academy of the Sisters of Loretto,1870,7,1
alt.il.0225,Convent and Academy of the Poor School Sisters of Notre Dame,1868,3,2
alt.il.0225,Convent and Academy of the Poor School Sisters of Notre Dame,1869,3,2
alt.il.0225,Convent of the Holy Family and Academy of the Poor School Sisters of Notre Dame,1870,3,1
alt.il.0227,Hospital,1865,6,2
alt.il.0227,Hospital,1866,6,2
alt.il.0227,Hospital at Alton,1867,6,1
alt.il.0227,St. Joseph's Hospital at Alton,1868,6,2
alt.il.0227,St. Joseph's Hospital at Alton,1869,6,2
alt.il.0227,St. Joseph's Hospital,1870,6,1
alt.il.0228,Hospital at Quincy,1867,4,1
alt.il.0228,St. Joseph's Hospital at Quincy,1868,4,1
alt.il.0228,St. Mary's Hospital at Quincy,1869,4,1
alt.il.0228,St. Mary's Hospital,1870,4,1
alt.il.0229,Orphan Asylum,1865,6,2
alt.il.0229,Orphan Asylum,1866,6,2
alt.il.0229,Orphan Asylum at Quincy,1867,6,1
alt.il.0229,St. Aloysius' Orphan Asylum at Quincy,1868,6,2
alt.il.0229,St. Aloysius' Orphan Asylum at Quincy,1869,6,2
alt.il.0229,St. Aloysius' Orphan Asylum,1870,6,1
alt.il.0231,Cathedral schools,1868,3,2
alt.il.0231,Cathedral schools,1869,3,2
alt.il.0231,Cathedral schools at SS. Peter and Paul Cathedral,1870,3,1
alt.il.0232,The Parochial Schools,1864,7,4
alt.il.0232,The Parochial Schools,1865,7,4
alt.il.0232,The Parochial Schools,1866,7,4
alt.il.0232,The Parochial Schools,1867,7,4
alt.il.0232,Immaculate Conception,1868,7,1
alt.il.0232,St. Mary's,1869,7,1
alt.il.0232,Parochial school at St. Mary's Church,1870,7,1
alt.il.0274,St. Lawrence's,1868,3,2
alt.il.0274,St. Lawrence's,1869,3,2
alt.il.0274,Parochial school at St. Peter's Church,1870,3,1
alt.il.0287,The Parochial Schools,1864,7,4
alt.il.0287,The Parochial Schools,1865,7,4
alt.il.0287,The Parochial Schools,1866,7,4
alt.il.0287,The Parochial Schools,1867,7,4
alt.il.0287,Parochial school at Immaculate Conception Church,1868,7,3
alt.il.0287,Parochial school at Immaculate Conception Church,1869,7,3
alt.il.0287,Parochial school at Immaculate Conception Church,1870,7,3
bal.md.0006,St. Ignatius,1866,5,2
bal.md.0006,St. Ignatius,1867,5,2
bal.md.0006,St. Ignatius',1868,5,3
bal.md.0006,St. Ignatius',1869,5,3
bal.md.0006,St. Ignatius',1870,5,3
bal.md.0021,St. Francis' Chapel,1866,5,2
bal.md.0021,St. Francis' Chapel,1867,5,2
bal.md.0021,St. Frances' Chapel,1868,5,2
bal.md.0021,St. Frances' Chapel,1869,5,2
bal.md.0021,St. Frances' Chapel (colored Sisters of Providence),1870,5,1
bal.md.0028,"Blooming Rose, Mountain Church",1866,5,3
bal.md.0028,"Blooming Rose, Mountain Church",1867,5,3
bal.md.0028,"Blooming Rose, Mountain Church",1868,5,3
bal.md.0028,Blooming Rose Mountain Church,1869,5,2
bal.md.0028,Blooming Rose Mountain Church,1870,5,2
bal.md.0054,St. Philip's,1869,2,1
bal.md.0054,St. Philip Neri,1870,2,1
bal.md.0069,St. Thomas',1866,5,3
bal.md.0069,St. Thomas',1867,5,3
bal.md.0069,St. Thomas',1868,5,3
bal.md.0069,St. Thomas,1869,5,2
bal.md.0069,St. Thomas,1870,5,2
bal.md.0087,Redemptorist House of Studies,1869,2,1
bal.md.0087,"St. Clement's, Redemptorist House of Studies",1870,2,1
bal.md.0089,St. John's,1866,5,4
bal.md.0089,St. John's,1867,5,4
bal.md.0089,Saint John's,1868,5,1
bal.md.0089,St. John's,1869,5,4
bal.md.0089,St. John's,1870,5,4
bal.md.0093,St. Inigoe's,1866,5,2
bal.md.0093,St. Inigoe's,1867,5,2
bal.md.0093,St. Inigoes',1868,5,3
bal.md.0093,St. Inigoes',1869,5,3
bal.md.0093,St. Inigoes',1870,5,3
bal.md.0114,St. Patrick's,1866,5,1
bal.md.0114,Saint Patrick's,1867,5,4
bal.md.0114,Saint Patrick's,1868,5,4
bal.md.0114,Saint Patrick's,1869,5,4
bal.md.0114,Saint Patrick's,1870,5,4
bal.md.0134,Convent and House of Studies of the Redemptorists,1866,5,3
bal.md.0134,Convent and House of Studies of the Redemptorists,1867,5,3
bal.md.0134,Convent and House of Studies of the Redemptorists,1868,5,3
bal.md.0134,Convent of the Redemptorists,1869,5,2
bal.md.0134,Convent of the Redemptorists,1870,5,2
bal.md.0171,St. Edward's Female Academy,1868,3,1
bal.md.0171,St. Edward's Academy,1869,3,2
bal.md.0171,St. Edward's Academy,1870,3,2
bal.md.0172,Academy of St. Joseph and Male Parish School of the Cathedral,1866,5,1
bal.md.0172,"Academy of St. Joseph, and Male Parish School of the Cathedral",1867,5,3
bal.md.0172,"Academy of St. Joseph, and Male Parish School of the Cathedral",1868,5,3
bal.md.0172,"Academy of St. Joseph, and Male Parish School of the Cathedral",1869,5,3
bal.md.0172,Academy of St. Joseph and Male Parish of the Cathedral,1870,5,1
bal.md.0191,School for Girls,1866,5,2
bal.md.0191,Schools for Girls,1867,5,3
bal.md.0191,Schools for Girls,1868,5,3
bal.md.0191,Schools for Girls,1869,5,3
bal.md.0191,School for Girls,1870,5,2
bal.md.0193,School for German Children,1866,5,3
bal.md.0193,School for German Children,1867,5,3
bal.md.0193,School for German Children,1868,5,3
bal.md.0193,Holy Cross School for German Children,1869,5,1
bal.md.0193,Holy Cross Schools for German Children,1870,5,1
bal.md.0207,Academy of the Christian Brothers and Parochial School of St. Patrick,1868,3,1
bal.md.0207,Parochial School of St. Patrick,1869,3,2
bal.md.0207,Parochial School of St. Patrick,1870,3,2
bal.md.0217,St. Matthew's Girls' School,1868,3,1
bal.md.0217,St. Matthew's Girl's School,1869,3,2
bal.md.0217,St. Matthew's Girl's School,1870,3,2
bal.md.0242,St. Alphonsus' Convent of the Congregation of the Most Holy Redeemer,1867,4,3
bal.md.0242,St. Alphonsus' Convent of the Congregation of the Most Holy Redeemer,1868,4,3
bal.md.0242,St. Alphonsus' Convent of the Congregation of the Most Holy Redeemer,1869,4,3
bal.md.0242,Asylum of the Little Sisters of the Poor,1870,4,1
boi.id.0004,St. Dominic's,1865,5,1
boi.id.0004,St. Dominick's,1866,5,4
boi.id.0004,St. Dominick's,1867,5,4
boi.id.0004,St. Dominick's,1868,5,4
boi.id.0004,St. Dominick's,1869,5,4
bos.ma.0030,St. ------,1868,3,1
bos.ma.0030,St. Joseph's,1869,3,2
bos.ma.0030,St. Joseph's,1870,3,2
bos.ma.0165,(new church),1869,2,1
bos.ma.0165,St. Patrick's,1870,2,1
bos.ma.0200,Academy of Notre Dame,1868,3,1
bos.ma.0200,Academy of Notre Dame d'Esperance,1869,3,2
bos.ma.0200,Academy of Notre Dame d'Esperance,1870,3,2
bos.ma.0215,Orphan Asylum,1869,2,1
bos.ma.0215,St. Patrick's Orphan Asylum,1870,2,1
bos.ma.0217,Carney Hospital,1868,3,2
bos.ma.0217,Carnay Hospital,1869,3,1
bos.ma.0217,Carney Hospital,1870,3,2
bos.ma.0235,St. Gregory's,1868,3,2
bos.ma.0235,St. Gregory's,1869,3,2
bos.ma.0235,Parochial School for Girls,1870,3,1
bro.ny.0005,SS. Peter's and Paul's,1866,5,4
bro.ny.0005,SS. Peter's and Paul's,1867,5,4
bro.ny.0005,SS. Peter's and Paul's,1868,5,4
bro.ny.0005,SS. Peter's and Paul's,1869,5,4
bro.ny.0005,SS. Peter and Paul's,1870,5,1
bro.ny.0062,"B.V. Mary, Help of Christians",1866,5,3
bro.ny.0062,"B.V. Mary, Help of Christians",1867,5,3
bro.ny.0062,"B.V. Mary, Help of Christians",1868,5,3
bro.ny.0062,B.V. Mary Help of Christians,1869,5,2
bro.ny.0062,B.V. Mary Help of Christians,1870,5,2
bro.ny.0078,New Male Orphan,1866,5,2
bro.ny.0078,New Male Orphan,1867,5,2
bro.ny.0078,New Male Orphan Asylum,1868,5,3
bro.ny.0078,New Male Orphan Asylum,1869,5,3
bro.ny.0078,New Male Orphan Asylum,1870,5,3
bro.ny.0079,Female Orphan Asylum,1866,5,4
bro.ny.0079,Female Orphan Asylum,1867,5,4
bro.ny.0079,Female Orphan Asylum,1868,5,4
bro.ny.0079,Female Orphan Asylum,1869,5,4
bro.ny.0079,St. Paul's Female Orphan Asylum,1870,5,1
bro.ny.0082,Monastery and Academy of the Brothers of the Third Order of St. Francis,1866,5,3
bro.ny.0082,Monastery and Academy of the Brothers of the Third Order of St. Francis,1867,5,3
bro.ny.0082,Monastery and Academy of the Brothers of the Third Order of St. Francis,1868,5,3
bro.ny.0082,Academy of the Brothers of the Third Order of St. Francis,1869,5,2
bro.ny.0082,Academy of the Brothers of the Third Order of St. Francis,1870,5,2
bro.ny.0085,Sisters of the Poor,1866,5,3
bro.ny.0085,Sisters of the Poor,1867,5,3
bro.ny.0085,Sisters of the Poor,1868,5,3
bro.ny.0085,Sisters of the Poor of St. Francis,1869,5,1
bro.ny.0085,"Sisters of the Poor of St. Francis, St. Peter's Hospital",1870,5,1
buf.ny.0012,St. Vincent de Paul's,1868,3,2
buf.ny.0012,St. Vincent de Paul's,1869,3,2
buf.ny.0012,St. Vincent's,1870,3,1
buf.ny.0019,Chapel at St. Vincent's Asylum for Widows and Foundlings,1868,3,2
buf.ny.0019,Chapel at St. Vincent's Asylum for Widows and Foundlings,1869,3,2
buf.ny.0019,Chapel at St. Vincent's Foundling and Lying-in Asylum,1870,3,1
buf.ny.0022,Chapel of the Gray Nuns,1868,3,2
buf.ny.0022,Chapel of the Gray Nuns,1869,3,2
buf.ny.0022,Chapel at the Convent of the Gray Nuns,1870,3,1
buf.ny.0093,St. Gabriel,1869,2,1
buf.ny.0093,St. Raphael's,1870,2,1
buf.ny.0107,Annunciation,1868,3,2
buf.ny.0107,Annunciation,1869,3,2
buf.ny.0107,Annunciation B.V.M.,1870,3,1
buf.ny.0136,St. Joseph's School,1868,3,2
buf.ny.0136,St. Joseph's School,1869,3,2
buf.ny.0136,"St. Joseph's School, Cathedral",1870,3,1
buf.ny.0137,St. Joseph's School for Girls,1868,3,2
buf.ny.0137,St. Joseph's School for Girls,1869,3,2
buf.ny.0137,St. Joseph's School,1870,3,1
buf.ny.0166,St. Mary's Orphan Asylum,1868,3,1
buf.ny.0166,St. Mary's Orphan Asylum and School,1869,3,2
buf.ny.0166,St. Mary's Orphan Asylum and School,1870,3,2
bur.vt.0001,St. Mary's Cathedral,1868,3,1
bur.vt.0001,Cathedral of the Immaculate Conception,1869,3,2
